State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS
Tamilnadu,Theni,9.9586,77.3911,2019,8.3,1414,60,244,178,26,74,350,40,61,160,17,1.54,848.4
Tamilnadu,Theni,10.0989,77.5717,2019,8.08,2760,0,586,292,113,115,710,128,95,246,18,1.03,1656
Tamilnadu,Theni,9.9392,77.3017,2019,8.11,487,0,250,11,2.6,8.4,200,38,26,35,0.82,1.57,292.2
Tamilnadu,Theni,9.9164,77.2997,2019,7.73,2350,0,220,334,140,283,810,128,119,128,1.9,0.44,1410
Tamilnadu,Theni,9.9931,77.4619,2019,8.05,1090,0,323,89,37,89,420,88,49,78,9.8,0.61,654
Tamilnadu,Theni,9.9069,77.3297,2019,8.21,2420,0,171,377,240,59,510,48,95,282,7.4,0.8,1452
Tamilnadu,Theni,9.8972,77.3042,2019,8.06,590,0,275,25,10,19,270,48,37,33,2.6,0.41,354
Tamilnadu,Theni,10.0942,77.2981,2019,7.78,1309,0,305,185,50,97,600,96,88,72,5.4,0.67,785.4
Tamilnadu,Theni,9.8394,77.3447,2019,7.24,1746,0,183,313,63,214,610,160,51,95,28,0.61,1047.6
Tamilnadu,Theni,9.7283,77.2783,2019,7.76,1700,0,634,135,50,57,300,48,44,287,4,1.57,1020
Tamilnadu,Theni,9.7367,77.3169,2019,7.1,1890,0,366,277,62,229,640,92,100,171,13,0.57,1134
Tamilnadu,Theni,9.8472,77.3825,2019,7.54,1460,0,61,263,97,176,460,88,58,116,15,0.25,876
Tamilnadu,Theni,9.8753,77.3911,2019,7.49,758,0,311,60,22,15,220,56,20,44,72,0.34,454.8
Tamilnadu,Theni,9.8958,77.4069,2019,7.21,1335,0,244,285,29,31,550,132,53,75,22,0.03,801
Tamilnadu,Theni,9.9606,77.4467,2019,7.6,730,0,323,46,28,13,345,58,49,36,7.7,0.18,438
Tamilnadu,Theni,9.81,77.41,2019,7.64,3410,0,207,832,37,207,1550,284,204,123,15,0.91,2046
Tamilnadu,Theni,9.925,77.5417,2019,7.9,591,0,104,78,12,82,255,66,22,22,3.8,0.27,354.6
Tamilnadu,Theni,9.9192,77.4742,2019,7.85,2400,0,366,320,92,282,510,76,78,293,21,0.98,1440
Tamilnadu,Theni,9.9719,77.4919,2019,7.67,2360,0,207,441,85,239,960,176,127,101,32,1.12,1416
Tamilnadu,Theni,9.8072,77.5031,2019,8,1610,0,268,249,73,158,620,96,92,108,16,1.11,966
Tamilnadu,Theni,9.92,77.515,2019,8.1,2460,0,195,498,58,185,820,132,119,187,21,1.38,1476
Tamilnadu,Theni,9.9717,77.5564,2019,7.83,3230,0,207,789,38,121,1050,164,156,255,21,0.71,1938
Tamilnadu,Theni,9.9625,77.5694,2019,7.91,2530,0,256,533,87,189,1270,152,216,55,7.7,0.42,1518
Tamilnadu,Theni,9.9944,77.6236,2019,8.9,1320,78,397,125,72,1.2,250,10,55,174,9.4,1.13,792
Tamilnadu,Theni,10.0064,77.6547,2019,7.1,580,0,195,64,40,21,320,48,49,22,0,1.03,348
Tamilnadu,Madurai,9.9633,77.7883,2019,7.9,2470,0,756,306,29,137,840,176,97,203,97,0.67,1482
Tamilnadu,Madurai,9.9439,77.9125,2019,7.99,1140,0,439,100,57,26,470,48,85,93,2.2,1.55,684
Tamilnadu,Madurai,9.9408,77.9681,2019,7.64,1380,0,268,228,43,82,590,144,56,74,3.3,0.89,828
Tamilnadu,Madurai,9.9606,78.0731,2019,7.92,810,0,378,78,15,1,260,40,39,95,2.4,0.89,486
Tamilnadu,Madurai,10.0711,77.9767,2019,7.81,720,0,195,100,49,8,340,76,36,33,1.5,0.53,432
Tamilnadu,Madurai,10.11,78.1131,2019,7.82,960,0,317,114,39,58,480,64,78,47,1.4,0.79,576
Tamilnadu,Madurai,10.05,78.0967,2019,8.07,1190,0,244,192,44,99,440,60,71,82,13,0.61,714
Tamilnadu,Madurai,10.0186,78.1011,2019,8.13,940,0,451,57,42,14,270,36,44,128,4.5,0.86,564
Tamilnadu,Madurai,10.0139,78.1147,2019,7.95,840,0,415,71,24,0.9,380,56,58,60,7.7,0.67,504
Tamilnadu,Madurai,9.995,78.1469,2019,7.93,1360,0,610,121,42,29,440,34,86,144,4,1.55,816
Tamilnadu,Madurai,10.0517,78.1656,2019,7.9,780,0,281,100,37,6,360,76,41,50,2.3,1.03,468
Tamilnadu,Madurai,9.8364,78.0567,2019,7.21,867,0,329,121,37,8.3,250,84,10,71,3.9,1.55,520.2
Tamilnadu,Madurai,9.8553,78.0589,2019,8.2,2230,0,415,356,160,69,860,184,97,156,57,0.92,1338
Tamilnadu,Madurai,9.86,78.0219,2019,8.25,1694,0,305,356,138,3,430,48,75,180,14,0.89,1016.4
Tamilnadu,Madurai,9.8167,77.9792,2019,8.09,1695,0,573,284,5.1,27,255,20,50,226,45,0.81,1017
Tamilnadu,Madurai,9.7867,78.0019,2019,8.43,1680,66,592,114,61,26,135,20,21,323,2,1.57,1008
Tamilnadu,Madurai,9.6414,77.9744,2019,8.05,1201,0,397,172,41,23,315,42,51,176,13,0.93,720.6
Tamilnadu,Madurai,9.7069,77.8856,2019,7.84,740,0,384,53,34,9,250,82,11,54,5.3,1.56,444
Tamilnadu,Madurai,9.7167,77.8475,2019,8.36,1346,60,214,210,105,34,360,42,62,190,7,1.05,807.6
Tamilnadu,Madurai,9.8,77.6692,2019,8.5,1533,36,256,252,104,75,300,32,54,191,27,1.2,919.8
Tamilnadu,Madurai,9.8167,77.7167,2019,7.82,2700,0,390,548,95,165,930,148,136,256,13,1.56,1620
Tamilnadu,Dindigul,10.2167,78.2472,2019,8.2,2540,0,525,541,42,13,960,104,170,213,8,0.35,1524
Tamilnadu,Dindigul,10.2167,78.2333,2019,8,2390,0,549,448,62,33,840,72,161,231,3,1.31,1434
Tamilnadu,Madurai,10.05,78.2708,2019,7.95,1178,0,293,210,58,2,235,40,33,173,2,1.55,706.8
Tamilnadu,Madurai,10.0167,78.3333,2019,7.85,802,0,317,100,42,2.1,265,52,33,47,4,1.22,481.2
Tamilnadu,Madurai,10.0333,78.3444,2019,7.72,634,0,214,96,40,5,260,70,21,39,3,0.9,380.4
Tamilnadu,Madurai,10.0167,78.3936,2019,7.31,1249,0,140,220,84,143,375,60,55,102,11,0.72,749.4
Tamilnadu,Madurai,9.9667,78.3914,2019,7.7,1825,0,189,441,66,54,555,132,55,132,16,0.71,1095
Tamilnadu,Madurai,9.9667,78.1958,2019,8.02,523,0,244,43,16,1.6,150,34,16,52,7.3,1.04,313.8
Tamilnadu,Madurai,9.9,78.2569,2019,7.73,1518,0,214,341,64,36,470,94,57,124,5.8,0.95,910.8
Tamilnadu,Madurai,9.8833,78.255,2019,7.86,970,0,311,146,30,18,230,44,29,114,4.7,1.5,582
Tamilnadu,Madurai,9.9,78.1858,2019,8,757,0,232,96,31,32,185,56,11,83,2,1.19,454.2
Tamilnadu,Madurai,9.8833,78.1889,2019,8.05,2200,0,488,441,62,11,360,40,63,334,2.4,1.12,1320
Tamilnadu,Madurai,9.8333,77.8947,2019,8.06,1685,0,445,281,97,20,360,44,61,241,4.8,1.4,1011
Tamilnadu,Madurai,9.8667,77.8681,2019,8.08,722,0,329,71,7.1,19,225,30,36,69,4.5,0.36,433.2
Tamilnadu,Madurai,9.95,78.1333,2019,7.76,1924,0,244,391,98,217,550,92,78,195,10,0.45,1154.4
Tamilnadu,Madurai,10.0833,78.3747,2019,7.51,3800,0,122,974,136,198,1320,293,143,187,12,0.58,2280
Tamilnadu,Madurai,10.2167,78.3772,2019,7.86,1648,0,275,359,49,28,360,64,49,197,3.5,1.5,988.8
Tamilnadu,Madurai,10.25,78.3586,2019,7.81,910,0,232,135,33,55,305,62,36,64,2.4,0.33,546
Tamilnadu,Virudhunagar,9.7388,78.1008,2019,7.93,2440,0,451,540,34,1.3,720,112,107,216,42,0.66,1464
Tamilnadu,Virudhunagar,9.6694,78.1083,2019,7.65,1110,0,384,107,45,24,395,88,43,91,6.1,1.18,666
Tamilnadu,Virudhunagar,9.4666,78.1667,2019,7.4,1350,0,226,206,35,112,570,134,57,47,17,0.48,810
Tamilnadu,Virudhunagar,9.5125,78.0958,2019,7.76,2820,0,451,604,78,43,820,80,151,286,12,1.32,1692
Tamilnadu,Virudhunagar,9.5542,78.0083,2019,7.37,1250,0,348,142,75,25,430,94,47,98,9.1,0.44,750
Tamilnadu,Virudhunagar,9.5833,77.9542,2019,7.97,2650,0,525,377,346,7.2,500,68,80,383,4,1.58,1590
Tamilnadu,Virudhunagar,9.6158,77.8865,2019,7.11,840,0,390,36,44,11,305,52,43,74,2.6,1.54,504
Tamilnadu,Virudhunagar,9.6308,77.8167,2019,7.05,232,0,37,43,4,17,40,14,1,24,3.2,0.28,139.2
Tamilnadu,Virudhunagar,9.6303,77.6417,2019,6.61,770,0,372,46,32,1.3,340,64,44,48,1.4,1.44,462
Tamilnadu,Virudhunagar,9.6083,77.6667,2019,6.63,298,0,110,36,15,6.4,75,22,5,34,1.2,0.28,178.8
Tamilnadu,Virudhunagar,9.5,77.6333,2019,7.1,2630,0,354,576,52,0,150,28,19,455,2,0.5,1578
Tamilnadu,Virudhunagar,9.2708,77.9167,2019,6.89,1570,0,299,302,23,61,630,90,98,114,2.9,0.5,942
Tamilnadu,Virudhunagar,9.3969,77.6339,2019,7.83,530,0,207,39,11,17,225,66,15,24,6,0.36,318
Tamilnadu,Virudhunagar,9.5117,77.4542,2019,7.84,179,0,85,11,7.7,0,90,16,12,9,0.75,0.22,107.4
Tamilnadu,Virudhunagar,9.3833,77.5583,2019,7.62,5010,0,329,1166,421,7.4,900,152,141,722,6.3,1.04,3006
Tamilnadu,Tirunelveli,9.3833,77.4656,2019,7.87,1252,0,500,107,32,48,405,44,72,129,15,0.92,751.2
Tamilnadu,Tirunelveli,9.2417,77.4083,2019,6.91,777,0,403,53,24,0.61,235,34,36,67,5.9,1.36,466.2
Tamilnadu,Tirunelveli,8.7458,77.7,2019,7.56,1812,0,207,455,42,19,750,168,80,123,4.4,0.64,1087.2
Tamilnadu,Tirunelveli,8.6856,77.7269,2019,7.39,515,0,146,71,16,22,215,58,17,28,1.3,0.18,309
Tamilnadu,Tirunelveli,8.6911,77.7383,2019,7.32,1355,0,226,242,88,84,580,104,78,96,1.6,0.38,813
Tamilnadu,Tuticorin,8.9011,78.0256,2019,7.41,2520,0,159,597,27,173,1140,292,100,96,15,0.32,1512
Tamilnadu,Tuticorin,8.9306,78.0917,2019,7.76,3640,0,305,391,970,24,760,140,100,578,6,0.98,2184
Tamilnadu,Tuticorin,9.1263,78,2019,7.63,8580,0,268,1522,1820,210,2080,496,204,874,317,0.92,5148
Tamilnadu,Tuticorin,9.4083,78.5667,2019,7.7,2710,0,220,412,263,242,770,208,61,254,51,0.56,1626
Tamilnadu,Tuticorin,9.2333,78.1306,2019,7.51,1963,0,329,377,186,44,730,212,49,170,6,0.48,1177.8
Tamilnadu,Tuticorin,9.125,78.1681,2019,8.12,355,0,152,36,28,8,100,20,12,35,2,0.6,213
Tamilnadu,Tuticorin,8.9106,78.1708,2019,8.02,2240,0,195,469,135,109,370,52,58,309,5.8,0.6,1344
Tamilnadu,Tirunelveli,8.7056,77.7222,2019,8.09,787,0,134,171,21,9.7,250,44,32,53,3.6,0.78,472.2
Tamilnadu,Tirunelveli,8.7281,77.6883,2019,7.03,1300,0,427,96,46,81,315,58,41,94,125,0.64,780
Tamilnadu,Tirunelveli,8.7403,77.6656,2019,7.07,583,0,305,43,7.7,5.2,240,70,16,36,0.56,0.78,349.8
Tamilnadu,Tirunelveli,8.7625,77.6403,2019,7.1,3330,0,171,818,70,262,1090,288,90,276,45,0.26,1998
Tamilnadu,Tirunelveli,8.9167,77.3833,2019,7.1,1934,0,159,427,64,185,870,184,100,100,4,0.44,1160.4
Tamilnadu,Tirunelveli,8.9256,77.3542,2019,7.43,1214,0,256,213,50,52,410,74,55,119,6.5,0.6,728.4
Tamilnadu,Tirunelveli,9.0833,77.35,2019,7.27,3560,0,244,953,58,54,1650,444,131,102,28,0.6,2136
Tamilnadu,Tirunelveli,9.0167,77.2528,2019,7.62,1120,0,232,185,5.8,35,490,120,46,32,10,0.52,672
Tamilnadu,Tirunelveli,8.9722,77.2528,2019,8.09,148,0,55,28,2.8,1.7,70,16,7,5,0.36,0.2,88.8
Tamilnadu,Tirunelveli,8.8769,77.3458,2019,7.83,402,0,183,25,20,11,225,60,18,13,0,0.68,241.2
Tamilnadu,Tirunelveli,8.8333,77.4083,2019,7.83,1100,0,366,135,74,27,470,132,34,60,24,0.46,660
Tamilnadu,Tuticorin,8.4958,77.8333,2019,8.13,184,0,79,25,2.6,0.29,65,18,5,12,2,0.22,110.4
Tamilnadu,Tuticorin,8.65,77.95,2019,7.9,214,0,73,21,6.8,19,75,22,5,14,0.22,0.52,128.4
Tamilnadu,Tuticorin,8.6342,78.0736,2019,7.65,1020,0,232,149,102,0.85,365,68,47,90,9,0.58,612
Tamilnadu,Tuticorin,8.4375,77.9736,2019,7.6,1162,0,238,196,47,61,420,124,27,81,12,0.54,697.2
Tamilnadu,Tuticorin,8.5432,77.7675,2019,7.74,668,0,171,96,35,26,295,84,21,30,1.1,0.3,400.8
Tamilnadu,Tuticorin,8.5181,77.8556,2019,6.43,270,0,104,39,5.5,4.4,85,20,8.5,18,2.4,0.16,162
Tamilnadu,Tuticorin,8.4444,77.9,2019,7.78,1273,0,201,281,36,17,165,48,11,185,5.1,0.52,763.8
Tamilnadu,Tuticorin,8.4576,77.9846,2019,7.62,822,0,189,132,37,56,200,58,13,74,20,0.14,493.2
Tamilnadu,Tuticorin,8.4342,78.0292,2019,7.65,2030,0,244,427,200,45,360,76,41,273,17,0.78,1218
Tamilnadu,Tuticorin,8.4958,78.1208,2019,7.67,3450,0,256,754,250,247,530,100,68,375,251,0.7,2070
Tamilnadu,Tuticorin,8.4,78.0542,2019,7.89,405,0,195,39,2.8,0.58,130,32,12,30,3.1,0.68,243
Tamilnadu,Tirunelveli,8.3166,77.9417,2019,7.71,228,0,98,18,2.6,4.2,90,24,7,7.9,2.6,0.36,136.8
Tamilnadu,Tirunelveli,8.2542,77.7583,2019,7.68,254,0,110,28,3.4,0,100,26,8.5,12,1.9,0.16,152.4
Tamilnadu,Kanyakumari,8.1028,77.5439,2019,7.94,1220,0,311,217,33,10,200,56,15,156,1.8,1.32,732
Tamilnadu,Tirunelveli,8.1944,77.7111,2019,8.24,4280,0,427,498,1015,1.3,250,24,46,809,14,1.02,2568
Tamilnadu,Kanyakumari,8.1667,77.45,2019,7.89,1048,0,177,203,32,74,225,56,21,106,27,0.32,628.8
Tamilnadu,Kanyakumari,8.1319,77.3667,2019,7.98,626,0,67,139,31,8,110,20,15,72,1.2,0.12,375.6
Tamilnadu,Kanyakumari,8.1778,77.2625,2019,7.6,859,0,61,252,28,8,210,46,23,85,4.4,0.22,515.4
Tamilnadu,Kanyakumari,8.2222,77.2583,2019,7.76,471,0,67,117,16,3.5,90,14,13,55,1.2,0.2,282.6
Tamilnadu,Kanyakumari,8.2347,77.2347,2019,5.93,200,0,49,39,9.2,0.22,55,12,6,17,5.9,0.2,120
Tamilnadu,Kanyakumari,8.325,77.2583,2019,6.22,211,0,73,25,7.8,0,70,22,4,9.1,6.3,0.28,126.6
Tamilnadu,Kanyakumari,8.3522,77.2858,2019,6.3,793,0,116,121,40,79,200,46,21,48,20,0.28,475.8
Tamilnadu,Kanyakumari,8.2417,77.325,2019,6.82,206,0,49,39,5.6,1.9,65,16,6,12,5.2,0.14,123.6
Tamilnadu,Tirunelveli,8.3167,77.5792,2019,7.46,746,0,256,96,16,14,245,62,22,38,3.7,0.8,447.6
Tamilnadu,Tirunelveli,8.5,77.7917,2019,7.32,1593,0,146,448,5.5,47,490,162,21,117,2.5,0.34,955.8
Tamilnadu,Tirunelveli,8.6667,77.6806,2019,7.73,2580,0,537,370,303,51,380,64,54,410,1.5,1.52,1548
Tamilnadu,Tirunelveli,8.6839,77.5658,2019,7.65,1451,0,250,292,52,70,445,80,60,120,1.3,0.75,870.6
Tamilnadu,Tirunelveli,8.7439,77.5083,2019,7.73,772,0,317,71,41,11,275,46,39,52,0.64,1.54,463.2
Tamilnadu,Tirunelveli,8.7111,77.3681,2019,7.77,514,0,177,68,13,3.9,135,38,10,46,12,0.77,308.4
Tamilnadu,Tirunelveli,8.5783,77.5603,2019,7.74,1756,0,354,295,127,45,320,44,51,240,8.5,1.11,1053.6
Tamilnadu,Tuticorin,8.9444,77.775,2019,7.77,2090,0,195,412,190,123,510,92,68,247,5.7,0.74,1254
Tamilnadu,Tuticorin,9.0583,77.85,2019,8.32,2100,60,586,78,366,64,150,28,20,426,4.3,3.08,1260
Tamilnadu,Tuticorin,9.1583,77.8417,2019,7.72,2270,0,390,469,183,7.6,400,92,41,281,101,0.31,1362
Tamilnadu,Tuticorin,9.1431,77.7719,2019,7.92,1095,0,256,21,260,47,170,44,15,183,7.2,0.84,657
Tamilnadu,Tirunelveli,9.2417,77.8014,2019,8.1,108,0,37,14,2.4,0.95,45,10,5,4.9,0.33,0.15,64.8
Tamilnadu,Tuticorin,9.2257,77.7538,2019,7.94,1280,0,384,85,150,112,195,52,16,190,43,1.29,768
Tamilnadu,Tuticorin,9.175,77.875,2019,8.35,465,24,189,32,13,4.1,175,30,24,32,1.6,0.65,279
