State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality
Tamilnadu,Dindigul,10.5333,77.9458,2019,7.98,1598,0,207.0,334.0,112.0,32.0,420,56.0,68.0,154.0,10.0,0.91,958.8,1
Tamilnadu,Dindigul,10.475,77.5667,2019,7.8,3520,0,293.0,540.0,738.0,33.0,1100,384.0,34.0,316.0,68.0,1.02,2112.0,2
Tamilnadu,Dindigul,10.5958,77.6872,2019,7.81,2710,0,256.0,626.0,51.0,106.0,820,108.0,134.0,224.0,10.0,0.8,1626.0,2
Tamilnadu,Dindigul,10.4619,77.7061,2019,7.95,905,0,305.0,68.0,56.0,86.0,420,68.0,61.0,52.0,0.78,1.33,543.0,1
Tamilnadu,Dindigul,10.3514,77.9944,2019,8.41,1519,48,220.0,284.0,78.0,2.9,390,96.0,36.0,178.0,24.0,0.9,911.4,1
Tamilnadu,Dindigul,10.2814,78.0708,2019,7.79,1082,0,342.0,128.0,138.0,0.98,310,44.0,49.0,123.0,10.0,0.86,649.2,1
Tamilnadu,Dindigul,10.3417,77.9917,2019,8.0,400,0,189.0,26.0,8.8,5.1,182,48.0,15.0,17.0,4.4,0.98,240.0,0
Tamilnadu,Dindigul,10.3583,77.975,2019,7.88,3940,0,720.0,782.0,118.0,6.2,800,104.0,131.0,475.0,40.0,1.54,2364.0,2
Tamilnadu,Dindigul,10.375,77.8333,2019,8.58,722,78,214.0,57.0,15.0,24.0,350,28.0,68.0,68.0,1.2,0.57,433.2,2
Tamilnadu,Dindigul,10.2683,77.6178,2019,8.2,307,0,134.0,36.0,13.0,2.5,170,28.0,24.0,16.0,1.0,0.05,184.2,0
Tamilnadu,Dindigul,10.2347,77.4833,2019,8.44,154,36,37.0,14.0,0.05,4.2,100,36.0,2.4,1.5,0.83,0.19,92.4,0
Tamilnadu,Theni,10.1669,77.6944,2019,8.33,1681,96,354.0,199.0,54.0,149.0,510,140.0,39.0,160.0,115.0,0.29,1008.6,2
Tamilnadu,Theni,10.0958,77.6881,2019,6.89,897,0,220.0,107.0,56.0,26.0,330,62.0,43.0,64.0,4.7,0.86,538.2,1
Tamilnadu,Theni,10.1198,77.627,2019,6.86,3180,0,183.0,753.0,106.0,245.0,1720,348.0,207.0,31.0,6.0,0.43,1908.0,2
Tamilnadu,Theni,10.153,77.6583,2019,8.11,1502,0,329.0,192.0,51.0,101.0,430,28.0,88.0,154.0,3.7,0.49,901.2,2
Tamilnadu,Theni,10.1317,77.5506,2019,7.98,2310,0,525.0,221.0,100.0,174.0,450,48.0,80.0,302.0,4.6,1.08,1386.0,2
Tamilnadu,Theni,10.0989,77.5717,2019,8.01,625,0,268.0,43.0,8.0,5.4,210,32.0,32.0,61.0,2.8,0.72,375.0,1
Tamilnadu,Theni,9.9917,77.4306,2019,8.69,2010,72,232.0,277.0,171.0,67.0,270,24.0,51.0,343.0,4.2,1.55,1206.0,2
Tamilnadu,Theni,9.9586,77.3911,2019,8.3,1414,60,244.0,178.0,26.0,74.0,350,40.0,61.0,160.0,17.0,1.54,848.4,2
Tamilnadu,Theni,10.0989,77.5717,2019,8.08,2760,0,586.0,292.0,113.0,115.0,710,128.0,95.0,246.0,18.0,1.03,1656.0,2
Tamilnadu,Theni,9.9392,77.3017,2019,8.11,487,0,250.0,11.0,2.6,8.4,200,38.0,26.0,35.0,0.82,1.57,292.2,2
Tamilnadu,Theni,9.9164,77.2997,2019,7.73,2350,0,220.0,334.0,140.0,283.0,810,128.0,119.0,128.0,1.9,0.44,1410.0,2
Tamilnadu,Theni,9.9931,77.4619,2019,8.05,1090,0,323.0,89.0,37.0,89.0,420,88.0,49.0,78.0,9.8,0.61,654.0,1
Tamilnadu,Theni,9.9069,77.3297,2019,8.21,2420,0,171.0,377.0,240.0,59.0,510,48.0,95.0,282.0,7.4,0.8,1452.0,1
Tamilnadu,Theni,9.8972,77.3042,2019,8.06,590,0,275.0,25.0,10.0,19.0,270,48.0,37.0,33.0,2.6,0.41,354.0,1
Tamilnadu,Theni,10.0942,77.2981,2019,7.78,1309,0,305.0,185.0,50.0,97.0,600,96.0,88.0,72.0,5.4,0.67,785.4,1
Tamilnadu,Theni,9.8394,77.3447,2019,7.24,1746,0,183.0,313.0,63.0,214.0,610,160.0,51.0,95.0,28.0,0.61,1047.6,2
Tamilnadu,Theni,9.7283,77.2783,2019,7.76,1700,0,634.0,135.0,50.0,57.0,300,48.0,44.0,287.0,4.0,1.57,1020.0,2
Tamilnadu,Theni,9.7367,77.3169,2019,7.1,1890,0,366.0,277.0,62.0,229.0,640,92.0,100.0,171.0,13.0,0.57,1134.0,2
Tamilnadu,Theni,9.8472,77.3825,2019,7.54,1460,0,61.0,263.0,97.0,176.0,460,88.0,58.0,116.0,15.0,0.25,876.0,2
Tamilnadu,Theni,9.8753,77.3911,2019,7.49,758,0,311.0,60.0,22.0,15.0,220,56.0,20.0,44.0,72.0,0.34,454.8,0
Tamilnadu,Theni,9.8958,77.4069,2019,7.21,1335,0,244.0,285.0,29.0,31.0,550,132.0,53.0,75.0,22.0,0.03,801.0,1
Tamilnadu,Theni,9.9606,77.4467,2019,7.6,730,0,323.0,46.0,28.0,13.0,345,58.0,49.0,36.0,7.7,0.18,438.0,1
Tamilnadu,Theni,9.81,77.41,2019,7.64,3410,0,207.0,832.0,37.0,207.0,1550,284.0,204.0,123.0,15.0,0.91,2046.0,2
Tamilnadu,Theni,9.925,77.5417,2019,7.9,591,0,104.0,78.0,12.0,82.0,255,66.0,22.0,22.0,3.8,0.27,354.6,1
Tamilnadu,Theni,9.9192,77.4742,2019,7.85,2400,0,366.0,320.0,92.0,282.0,510,76.0,78.0,293.0,21.0,0.98,1440.0,2
Tamilnadu,Theni,9.9719,77.4919,2019,7.67,2360,0,207.0,441.0,85.0,239.0,960,176.0,127.0,101.0,32.0,1.12,1416.0,2
Tamilnadu,Theni,9.8072,77.5031,2019,8.0,1610,0,268.0,249.0,73.0,158.0,620,96.0,92.0,108.0,16.0,1.11,966.0,2
Tamilnadu,Theni,9.92,77.515,2019,8.1,2460,0,195.0,498.0,58.0,185.0,820,132.0,119.0,187.0,21.0,1.38,1476.0,2
Tamilnadu,Theni,9.9717,77.5564,2019,7.83,3230,0,207.0,789.0,38.0,121.0,1050,164.0,156.0,255.0,21.0,0.71,1938.0,2
Tamilnadu,Theni,9.9625,77.5694,2019,7.91,2530,0,256.0,533.0,87.0,189.0,1270,152.0,216.0,55.0,7.7,0.42,1518.0,2
Tamilnadu,Theni,9.9944,77.6236,2019,8.9,1320,78,397.0,125.0,72.0,1.2,250,10.0,55.0,174.0,9.4,1.13,792.0,2
Tamilnadu,Theni,10.0064,77.6547,2019,7.1,580,0,195.0,64.0,40.0,21.0,320,48.0,49.0,22.0,0.0,1.03,348.0,1
Tamilnadu,Madurai,9.9633,77.7883,2019,7.9,2470,0,756.0,306.0,29.0,137.0,840,176.0,97.0,203.0,97.0,0.67,1482.0,2
Tamilnadu,Madurai,9.9439,77.9125,2019,7.99,1140,0,439.0,100.0,57.0,26.0,470,48.0,85.0,93.0,2.2,1.55,684.0,2
Tamilnadu,Madurai,9.9408,77.9681,2019,7.64,1380,0,268.0,228.0,43.0,82.0,590,144.0,56.0,74.0,3.3,0.89,828.0,1
Tamilnadu,Madurai,9.9606,78.0731,2019,7.92,810,0,378.0,78.0,15.0,1.0,260,40.0,39.0,95.0,2.4,0.89,486.0,1
Tamilnadu,Madurai,10.0711,77.9767,2019,7.81,720,0,195.0,100.0,49.0,8.0,340,76.0,36.0,33.0,1.5,0.53,432.0,1
Tamilnadu,Madurai,10.11,78.1131,2019,7.82,960,0,317.0,114.0,39.0,58.0,480,64.0,78.0,47.0,1.4,0.79,576.0,1
Tamilnadu,Madurai,10.05,78.0967,2019,8.07,1190,0,244.0,192.0,44.0,99.0,440,60.0,71.0,82.0,13.0,0.61,714.0,1
Tamilnadu,Madurai,10.0186,78.1011,2019,8.13,940,0,451.0,57.0,42.0,14.0,270,36.0,44.0,128.0,4.5,0.86,564.0,1
Tamilnadu,Madurai,10.0139,78.1147,2019,7.95,840,0,415.0,71.0,24.0,0.9,380,56.0,58.0,60.0,7.7,0.67,504.0,1
Tamilnadu,Madurai,9.995,78.1469,2019,7.93,1360,0,610.0,121.0,42.0,29.0,440,34.0,86.0,144.0,4.0,1.55,816.0,2
Tamilnadu,Madurai,10.0517,78.1656,2019,7.9,780,0,281.0,100.0,37.0,6.0,360,76.0,41.0,50.0,2.3,1.03,468.0,1
Tamilnadu,Madurai,9.8364,78.0567,2019,7.21,867,0,329.0,121.0,37.0,8.3,250,84.0,10.0,71.0,3.9,1.55,520.2,2
Tamilnadu,Madurai,9.8553,78.0589,2019,8.2,2230,0,415.0,356.0,160.0,69.0,860,184.0,97.0,156.0,57.0,0.92,1338.0,2
Tamilnadu,Madurai,9.86,78.0219,2019,8.25,1694,0,305.0,356.0,138.0,3.0,430,48.0,75.0,180.0,14.0,0.89,1016.4,1
Tamilnadu,Madurai,9.8167,77.9792,2019,8.09,1695,0,573.0,284.0,5.1,27.0,255,20.0,50.0,226.0,45.0,0.81,1017.0,1
Tamilnadu,Madurai,9.7867,78.0019,2019,8.43,1680,66,592.0,114.0,61.0,26.0,135,20.0,21.0,323.0,2.0,1.57,1008.0,2
Tamilnadu,Madurai,9.6414,77.9744,2019,8.05,1201,0,397.0,172.0,41.0,23.0,315,42.0,51.0,176.0,13.0,0.93,720.6,1
Tamilnadu,Madurai,9.7069,77.8856,2019,7.84,740,0,384.0,53.0,34.0,9.0,250,82.0,11.0,54.0,5.3,1.56,444.0,2
Tamilnadu,Madurai,9.7167,77.8475,2019,8.36,1346,60,214.0,210.0,105.0,34.0,360,42.0,62.0,190.0,7.0,1.05,807.6,1
Tamilnadu,Madurai,9.8,77.6692,2019,8.5,1533,36,256.0,252.0,104.0,75.0,300,32.0,54.0,191.0,27.0,1.2,919.8,1
Tamilnadu,Madurai,9.8167,77.7167,2019,7.82,2700,0,390.0,548.0,95.0,165.0,930,148.0,136.0,256.0,13.0,1.56,1620.0,2
Tamilnadu,Dindigul,10.2167,78.2472,2019,8.2,2540,0,525.0,541.0,42.0,13.0,960,104.0,170.0,213.0,8.0,0.35,1524.0,2
Tamilnadu,Dindigul,10.2167,78.2333,2019,8.0,2390,0,549.0,448.0,62.0,33.0,840,72.0,161.0,231.0,3.0,1.31,1434.0,2
Tamilnadu,Madurai,10.05,78.2708,2019,7.95,1178,0,293.0,210.0,58.0,2.0,235,40.0,33.0,173.0,2.0,1.55,706.8,2
Tamilnadu,Madurai,10.0167,78.3333,2019,7.85,802,0,317.0,100.0,42.0,2.1,265,52.0,33.0,47.0,4.0,1.22,481.2,1
Tamilnadu,Madurai,10.0333,78.3444,2019,7.72,634,0,214.0,96.0,40.0,5.0,260,70.0,21.0,39.0,3.0,0.9,380.4,0
Tamilnadu,Madurai,10.0167,78.3936,2019,7.31,1249,0,140.0,220.0,84.0,143.0,375,60.0,55.0,102.0,11.0,0.72,749.4,2
Tamilnadu,Madurai,9.9667,78.3914,2019,7.7,1825,0,189.0,441.0,66.0,54.0,555,132.0,55.0,132.0,16.0,0.71,1095.0,1
Tamilnadu,Madurai,9.9667,78.1958,2019,8.02,523,0,244.0,43.0,16.0,1.6,150,34.0,16.0,52.0,7.3,1.04,313.8,1
Tamilnadu,Madurai,9.9,78.2569,2019,7.73,1518,0,214.0,341.0,64.0,36.0,470,94.0,57.0,124.0,5.8,0.95,910.8,1
Tamilnadu,Madurai,9.8833,78.255,2019,7.86,970,0,311.0,146.0,30.0,18.0,230,44.0,29.0,114.0,4.7,1.5,582.0,1
Tamilnadu,Madurai,9.9,78.1858,2019,8.0,757,0,232.0,96.0,31.0,32.0,185,56.0,11.0,83.0,2.0,1.19,454.2,1
Tamilnadu,Madurai,9.8833,78.1889,2019,8.05,2200,0,488.0,441.0,62.0,11.0,360,40.0,63.0,334.0,2.4,1.12,1320.0,1
Tamilnadu,Madurai,9.8333,77.8947,2019,8.06,1685,0,445.0,281.0,97.0,20.0,360,44.0,61.0,241.0,4.8,1.4,1011.0,1
Tamilnadu,Madurai,9.8667,77.8681,2019,8.08,722,0,329.0,71.0,7.1,19.0,225,30.0,36.0,69.0,4.5,0.36,433.2,1
Tamilnadu,Madurai,9.95,78.1333,2019,7.76,1924,0,244.0,391.0,98.0,217.0,550,92.0,78.0,195.0,10.0,0.45,1154.4,2
Tamilnadu,Madurai,10.0833,78.3747,2019,7.51,3800,0,122.0,974.0,136.0,198.0,1320,293.0,143.0,187.0,12.0,0.58,2280.0,2
Tamilnadu,Madurai,10.2167,78.3772,2019,7.86,1648,0,275.0,359.0,49.0,28.0,360,64.0,49.0,197.0,3.5,1.5,988.8,1
Tamilnadu,Madurai,10.25,78.3586,2019,7.81,910,0,232.0,135.0,33.0,55.0,305,62.0,36.0,64.0,2.4,0.33,546.0,1
Tamilnadu,Virudhunagar,9.7388,78.1008,2019,7.93,2440,0,451.0,540.0,34.0,1.3,720,112.0,107.0,216.0,42.0,0.66,1464.0,2
Tamilnadu,Virudhunagar,9.6694,78.1083,2019,7.65,1110,0,384.0,107.0,45.0,24.0,395,88.0,43.0,91.0,6.1,1.18,666.0,1
Tamilnadu,Virudhunagar,9.4666,78.1667,2019,7.4,1350,0,226.0,206.0,35.0,112.0,570,134.0,57.0,47.0,17.0,0.48,810.0,2
Tamilnadu,Virudhunagar,9.5125,78.0958,2019,7.76,2820,0,451.0,604.0,78.0,43.0,820,80.0,151.0,286.0,12.0,1.32,1692.0,2
Tamilnadu,Virudhunagar,9.5542,78.0083,2019,7.37,1250,0,348.0,142.0,75.0,25.0,430,94.0,47.0,98.0,9.1,0.44,750.0,1
Tamilnadu,Virudhunagar,9.5833,77.9542,2019,7.97,2650,0,525.0,377.0,346.0,7.2,500,68.0,80.0,383.0,4.0,1.58,1590.0,2
Tamilnadu,Virudhunagar,9.6158,77.8865,2019,7.11,840,0,390.0,36.0,44.0,11.0,305,52.0,43.0,74.0,2.6,1.54,504.0,2
Tamilnadu,Virudhunagar,9.6308,77.8167,2019,7.05,232,0,37.0,43.0,4.0,17.0,40,14.0,1.0,24.0,3.2,0.28,139.2,0
Tamilnadu,Virudhunagar,9.6303,77.6417,2019,6.61,770,0,372.0,46.0,32.0,1.3,340,64.0,44.0,48.0,1.4,1.44,462.0,1
Tamilnadu,Virudhunagar,9.6083,77.6667,2019,6.63,298,0,110.0,36.0,15.0,6.4,75,22.0,5.0,34.0,1.2,0.28,178.8,0
Tamilnadu,Virudhunagar,9.5,77.6333,2019,7.1,2630,0,354.0,576.0,52.0,0.0,150,28.0,19.0,455.0,2.0,0.5,1578.0,1
Tamilnadu,Virudhunagar,9.2708,77.9167,2019,6.89,1570,0,299.0,302.0,23.0,61.0,630,90.0,98.0,114.0,2.9,0.5,942.0,2
Tamilnadu,Virudhunagar,9.3969,77.6339,2019,7.83,530,0,207.0,39.0,11.0,17.0,225,66.0,15.0,24.0,6.0,0.36,318.0,0
Tamilnadu,Virudhunagar,9.5117,77.4542,2019,7.84,179,0,85.0,11.0,7.7,0.0,90,16.0,12.0,9.0,0.75,0.22,107.4,0
Tamilnadu,Virudhunagar,9.3833,77.5583,2019,7.62,5010,0,329.0,1166.0,421.0,7.4,900,152.0,141.0,722.0,6.3,1.04,3006.0,2
Tamilnadu,Tirunelveli,9.3833,77.4656,2019,7.87,1252,0,500.0,107.0,32.0,48.0,405,44.0,72.0,129.0,15.0,0.92,751.2,1
Tamilnadu,Tirunelveli,9.2417,77.4083,2019,6.91,777,0,403.0,53.0,24.0,0.61,235,34.0,36.0,67.0,5.9,1.36,466.2,1
Tamilnadu,Tirunelveli,8.7458,77.7,2019,7.56,1812,0,207.0,455.0,42.0,19.0,750,168.0,80.0,123.0,4.4,0.64,1087.2,2
Tamilnadu,Tirunelveli,8.6856,77.7269,2019,7.39,515,0,146.0,71.0,16.0,22.0,215,58.0,17.0,28.0,1.3,0.18,309.0,0
Tamilnadu,Tirunelveli,8.6911,77.7383,2019,7.32,1355,0,226.0,242.0,88.0,84.0,580,104.0,78.0,96.0,1.6,0.38,813.0,1
Tamilnadu,Tuticorin,8.9011,78.0256,2019,7.41,2520,0,159.0,597.0,27.0,173.0,1140,292.0,100.0,96.0,15.0,0.32,1512.0,2
Tamilnadu,Tuticorin,8.9306,78.0917,2019,7.76,3640,0,305.0,391.0,970.0,24.0,760,140.0,100.0,578.0,6.0,0.98,2184.0,2
Tamilnadu,Tuticorin,9.1263,78.0,2019,7.63,8580,0,268.0,1522.0,1820.0,210.0,2080,496.0,204.0,874.0,317.0,0.92,5148.0,2
Tamilnadu,Tuticorin,9.4083,78.5667,2019,7.7,2710,0,220.0,412.0,263.0,242.0,770,208.0,61.0,254.0,51.0,0.56,1626.0,2
Tamilnadu,Tuticorin,9.2333,78.1306,2019,7.51,1963,0,329.0,377.0,186.0,44.0,730,212.0,49.0,170.0,6.0,0.48,1177.8,2
Tamilnadu,Tuticorin,9.125,78.1681,2019,8.12,355,0,152.0,36.0,28.0,8.0,100,20.0,12.0,35.0,2.0,0.6,213.0,0
Tamilnadu,Tuticorin,8.9106,78.1708,2019,8.02,2240,0,195.0,469.0,135.0,109.0,370,52.0,58.0,309.0,5.8,0.6,1344.0,2
Tamilnadu,Tirunelveli,8.7056,77.7222,2019,8.09,787,0,134.0,171.0,21.0,9.7,250,44.0,32.0,53.0,3.6,0.78,472.2,1
Tamilnadu,Tirunelveli,8.7281,77.6883,2019,7.03,1300,0,427.0,96.0,46.0,81.0,315,58.0,41.0,94.0,125.0,0.64,780.0,1
Tamilnadu,Tirunelveli,8.7403,77.6656,2019,7.07,583,0,305.0,43.0,7.7,5.2,240,70.0,16.0,36.0,0.56,0.78,349.8,0
Tamilnadu,Tirunelveli,8.7625,77.6403,2019,7.1,3330,0,171.0,818.0,70.0,262.0,1090,288.0,90.0,276.0,45.0,0.26,1998.0,2
Tamilnadu,Tirunelveli,8.9167,77.3833,2019,7.1,1934,0,159.0,427.0,64.0,185.0,870,184.0,100.0,100.0,4.0,0.44,1160.4,2
Tamilnadu,Tirunelveli,8.9256,77.3542,2019,7.43,1214,0,256.0,213.0,50.0,52.0,410,74.0,55.0,119.0,6.5,0.6,728.4,1
Tamilnadu,Tirunelveli,9.0833,77.35,2019,7.27,3560,0,244.0,953.0,58.0,54.0,1650,444.0,131.0,102.0,28.0,0.6,2136.0,2
Tamilnadu,Tirunelveli,9.0167,77.2528,2019,7.62,1120,0,232.0,185.0,5.8,35.0,490,120.0,46.0,32.0,10.0,0.52,672.0,1
Tamilnadu,Tirunelveli,8.9722,77.2528,2019,8.09,148,0,55.0,28.0,2.8,1.7,70,16.0,7.0,5.0,0.36,0.2,88.8,0
Tamilnadu,Tirunelveli,8.8769,77.3458,2019,7.83,402,0,183.0,25.0,20.0,11.0,225,60.0,18.0,13.0,0.0,0.68,241.2,0
Tamilnadu,Tirunelveli,8.8333,77.4083,2019,7.83,1100,0,366.0,135.0,74.0,27.0,470,132.0,34.0,60.0,24.0,0.46,660.0,1
Tamilnadu,Tuticorin,8.4958,77.8333,2019,8.13,184,0,79.0,25.0,2.6,0.29,65,18.0,5.0,12.0,2.0,0.22,110.4,0
Tamilnadu,Tuticorin,8.65,77.95,2019,7.9,214,0,73.0,21.0,6.8,19.0,75,22.0,5.0,14.0,0.22,0.52,128.4,0
Tamilnadu,Tuticorin,8.6342,78.0736,2019,7.65,1020,0,232.0,149.0,102.0,0.85,365,68.0,47.0,90.0,9.0,0.58,612.0,1
Tamilnadu,Tuticorin,8.4375,77.9736,2019,7.6,1162,0,238.0,196.0,47.0,61.0,420,124.0,27.0,81.0,12.0,0.54,697.2,1
Tamilnadu,Tuticorin,8.5432,77.7675,2019,7.74,668,0,171.0,96.0,35.0,26.0,295,84.0,21.0,30.0,1.1,0.3,400.8,1
Tamilnadu,Tuticorin,8.5181,77.8556,2019,6.43,270,0,104.0,39.0,5.5,4.4,85,20.0,8.5,18.0,2.4,0.16,162.0,2
Tamilnadu,Tuticorin,8.4444,77.9,2019,7.78,1273,0,201.0,281.0,36.0,17.0,165,48.0,11.0,185.0,5.1,0.52,763.8,1
Tamilnadu,Tuticorin,8.4576,77.9846,2019,7.62,822,0,189.0,132.0,37.0,56.0,200,58.0,13.0,74.0,20.0,0.14,493.2,1
Tamilnadu,Tuticorin,8.4342,78.0292,2019,7.65,2030,0,244.0,427.0,200.0,45.0,360,76.0,41.0,273.0,17.0,0.78,1218.0,1
Tamilnadu,Tuticorin,8.4958,78.1208,2019,7.67,3450,0,256.0,754.0,250.0,247.0,530,100.0,68.0,375.0,251.0,0.7,2070.0,2
Tamilnadu,Tuticorin,8.4,78.0542,2019,7.89,405,0,195.0,39.0,2.8,0.58,130,32.0,12.0,30.0,3.1,0.68,243.0,0
Tamilnadu,Tirunelveli,8.3166,77.9417,2019,7.71,228,0,98.0,18.0,2.6,4.2,90,24.0,7.0,7.9,2.6,0.36,136.8,0
Tamilnadu,Tirunelveli,8.2542,77.7583,2019,7.68,254,0,110.0,28.0,3.4,0.0,100,26.0,8.5,12.0,1.9,0.16,152.4,0
Tamilnadu,Kanyakumari,8.1028,77.5439,2019,7.94,1220,0,311.0,217.0,33.0,10.0,200,56.0,15.0,156.0,1.8,1.32,732.0,1
Tamilnadu,Tirunelveli,8.1944,77.7111,2019,8.24,4280,0,427.0,498.0,1015.0,1.3,250,24.0,46.0,809.0,14.0,1.02,2568.0,2
Tamilnadu,Kanyakumari,8.1667,77.45,2019,7.89,1048,0,177.0,203.0,32.0,74.0,225,56.0,21.0,106.0,27.0,0.32,628.8,1
Tamilnadu,Kanyakumari,8.1319,77.3667,2019,7.98,626,0,67.0,139.0,31.0,8.0,110,20.0,15.0,72.0,1.2,0.12,375.6,0
Tamilnadu,Kanyakumari,8.1778,77.2625,2019,7.6,859,0,61.0,252.0,28.0,8.0,210,46.0,23.0,85.0,4.4,0.22,515.4,1
Tamilnadu,Kanyakumari,8.2222,77.2583,2019,7.76,471,0,67.0,117.0,16.0,3.5,90,14.0,13.0,55.0,1.2,0.2,282.6,0
Tamilnadu,Kanyakumari,8.2347,77.2347,2019,5.93,200,0,49.0,39.0,9.2,0.22,55,12.0,6.0,17.0,5.9,0.2,120.0,2
Tamilnadu,Kanyakumari,8.325,77.2583,2019,6.22,211,0,73.0,25.0,7.8,0.0,70,22.0,4.0,9.1,6.3,0.28,126.6,2
Tamilnadu,Kanyakumari,8.3522,77.2858,2019,6.3,793,0,116.0,121.0,40.0,79.0,200,46.0,21.0,48.0,20.0,0.28,475.8,2
Tamilnadu,Kanyakumari,8.2417,77.325,2019,6.82,206,0,49.0,39.0,5.6,1.9,65,16.0,6.0,12.0,5.2,0.14,123.6,0
Tamilnadu,Tirunelveli,8.3167,77.5792,2019,7.46,746,0,256.0,96.0,16.0,14.0,245,62.0,22.0,38.0,3.7,0.8,447.6,0
Tamilnadu,Tirunelveli,8.5,77.7917,2019,7.32,1593,0,146.0,448.0,5.5,47.0,490,162.0,21.0,117.0,2.5,0.34,955.8,1
Tamilnadu,Tirunelveli,8.6667,77.6806,2019,7.73,2580,0,537.0,370.0,303.0,51.0,380,64.0,54.0,410.0,1.5,1.52,1548.0,2
Tamilnadu,Tirunelveli,8.6839,77.5658,2019,7.65,1451,0,250.0,292.0,52.0,70.0,445,80.0,60.0,120.0,1.3,0.75,870.6,1
Tamilnadu,Tirunelveli,8.7439,77.5083,2019,7.73,772,0,317.0,71.0,41.0,11.0,275,46.0,39.0,52.0,0.64,1.54,463.2,2
Tamilnadu,Tirunelveli,8.7111,77.3681,2019,7.77,514,0,177.0,68.0,13.0,3.9,135,38.0,10.0,46.0,12.0,0.77,308.4,0
Tamilnadu,Tirunelveli,8.5783,77.5603,2019,7.74,1756,0,354.0,295.0,127.0,45.0,320,44.0,51.0,240.0,8.5,1.11,1053.6,1
Tamilnadu,Tuticorin,8.9444,77.775,2019,7.77,2090,0,195.0,412.0,190.0,123.0,510,92.0,68.0,247.0,5.7,0.74,1254.0,2
Tamilnadu,Tuticorin,9.0583,77.85,2019,8.32,2100,60,586.0,78.0,366.0,64.0,150,28.0,20.0,426.0,4.3,3.08,1260.0,2
Tamilnadu,Tuticorin,9.1583,77.8417,2019,7.72,2270,0,390.0,469.0,183.0,7.6,400,92.0,41.0,281.0,101.0,0.31,1362.0,1
Tamilnadu,Tuticorin,9.1431,77.7719,2019,7.92,1095,0,256.0,21.0,260.0,47.0,170,44.0,15.0,183.0,7.2,0.84,657.0,1
Tamilnadu,Tirunelveli,9.2417,77.8014,2019,8.1,108,0,37.0,14.0,2.4,0.95,45,10.0,5.0,4.9,0.33,0.15,64.8,0
Tamilnadu,Tuticorin,9.2257,77.7538,2019,7.94,1280,0,384.0,85.0,150.0,112.0,195,52.0,16.0,190.0,43.0,1.29,768.0,2
Tamilnadu,Tuticorin,9.175,77.875,2019,8.35,465,24,189.0,32.0,13.0,4.1,175,30.0,24.0,32.0,1.6,0.65,279.0,0
